Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Male life expectancy,Female life expectancy ,"School enrollment, primary","School enrollment, tertiary",Primary completion rate,Literacy rate,Year,Country
4431464.0,2239117.0,2192346.0,13.2,10.0,10.0,22.8055572920332,4.73762599359917,2.57594697985125,9.66314033013433,3.74,154230295158.447,2.48734873067862,-1757564512.06743,3490609799.73758,25424.1036370825,59.51,54.0344973883706,75.5,81.3,99.119743347168,64.7325134277344,99.8672485351562,None,1998,Norway
4405157.0,2226499.0,2178658.0,13.6,10.1,None,23.4597335653132,5.086672772349,2.75199900062168,10.0472655193986,4.69,161356631888.484,8.02692262674751,-1701727599.17437,3326830095.85207,24326.0342366912,58.83,54.5668144860999,75.45,80.97,83.8391876220703,63.6204490661621,None,None,1997,Norway
4381336.0,2214855.0,2166481.0,13.9,10.0,None,23.0276522050894,5.38196750394521,3.11574118321705,10.1999527155842,5.04,163520109150.671,4.82442730632056,-1856491674.16044,3641818350.95662,23998.8441881654,57.85,52.4572110367022,75.37,81.07,99.172607421875,59.3302688598633,None,None,1996,Norway
4359184.0,2203647.0,2155536.0,13.8,10.4,None,23.0585057845302,5.45602723813184,3.31058063197158,9.7457635958169,6.31,152029612324.788,4.93542680415703,-1845719156.45915,3936892284.37934,24528.4438555473,60.04,53.0390092555724,74.8,80.82,98.9845123291016,54.8278312683105,None,None,1995,Norway
36821749.0,18995573.0,17826176.0,None,None,8.0,30.8341339972151,8.25376467972587,6.92521088070015,16.5799278783847,2.89,688125010520.52,None,-27149295890.701,19543006481.3559,None,None,None,None,None,None,None,None,None,2022,Poland
37747124.0,19493868.0,18253255.0,8.8,13.8,8.0,30.9331739734948,8.39885371472662,7.01156531806085,16.9062238891022,3.36,681346136411.701,5.57048927918879,-30873529982.6867,15274798782.8559,None,None,None,71.7,79.7,95.7681884765625,70.9335021972656,None,99.9000015258789,2021,Poland
37899070.0,19564918.0,18334153.0,9.4,12.6,8.0,31.6832023596748,9.59175502544167,8.29024888029647,17.1811979914168,3.16,599442783598.064,-0.606036828918306,-22768431242.0458,15398712307.7349,None,16.14,None,72.5,80.7,82.211540222168,70.9730377197266,None,None,2020,Poland
37965475.0,19595179.0,18370296.0,9.9,10.8,10.0,32.1338422968926,9.15388276485926,8.0922604104479,17.5209433353815,3.28,596058473058.766,5.32707939552924,-24899365131.0435,14123392479.2447,None,15.62,None,74.1,81.9,94.9449615478516,70.9065017700195,94.6803894042969,None,2019,Poland
37974750.0,19599212.0,18375538.0,10.2,10.9,10.0,31.8165002984286,9.61848813101753,8.42807769521032,17.4317603873011,3.85,588779850758.053,5.63459826738088,-24818668869.1452,14216785185.1223,None,15.05,None,73.7,81.7,94.4897613525391,71.0217437744141,94.1822814941406,None,2018,Poland
37974826.0,19598693.0,18376132.0,10.6,10.6,10.0,31.6670790928483,10.2220400626408,8.87966528354358,17.238754647865,4.89,524641206566.631,5.19506695229825,-22236990651.1046,15793526195.2354,None,11.13,None,73.9,81.8,97.6803283691406,70.6174621582031,105.238327026367,None,2017,Poland
37970087.0,19594548.0,18375539.0,10.1,10.2,10.0,31.4490651422188,10.5841451453808,9.40417969762991,16.8710775093442,6.16,470024559642.469,2.70143361864596,-18231790571.1129,12433855947.8916,None,11.34,None,73.9,82.0,None,69.8503799438477,100.437339782715,None,2016,Poland
37986412.0,19600554.0,18385857.0,9.7,10.4,10.0,30.5377663101794,11.5341710294291,10.3671305198898,16.474708612675,7.5,477111287969.227,5.98559739482167,-17856479639.2094,11942432683.3798,None,11.87,90.2913754356553,73.5,81.6,None,69.3731994628906,99.4639892578125,None,2015,Poland
38011735.0,19611835.0,18399901.0,9.9,9.9,10.0,30.5422183340276,11.4908646980877,10.2652965037971,16.4960010622641,8.99,539080475073.719,4.67951389146346,-20561146435.8376,16134830349.3819,3971.79976131055,11.58,90.0879642957879,73.7,81.7,99.5637130737305,70.2389678955078,96.2011032104492,None,2014,Poland
38040196.0,19624797.0,18415399.0,9.7,10.2,10.0,30.5402669233847,11.9988321748916,10.9418705799037,16.1082160300003,10.33,515761954074.157,1.23022410884228,-18733367567.1554,16742617026.9919,3938.25520772816,11.41,91.1464064236081,73.0,81.2,100.073501586914,73.317268371582,96.3275833129883,None,2013,Poland
38063164.0,19634196.0,18428967.0,10.1,10.1,10.0,30.4157799452657,12.5789110053285,11.7190616487345,16.0926176832695,10.09,495230523665.901,1.76864822703205,-18814435680.547,14898318523.1451,3899.17664227808,10.91,90.9785187086931,72.6,81.1,100.680816650391,75.0382919311523,96.8246231079102,None,2012,Poland
38063255.0,19631168.0,18432087.0,10.2,9.9,10.0,30.6736186003325,12.9081022640435,12.2428589205089,16.4970050424768,9.63,524374183218.309,3.83812020069831,-18607096955.3619,16762925401.5056,3879.542093812,10.44,92.1151412346365,72.5,81.1,99.2583465576172,75.8021011352539,96.9912872314453,None,2011,Poland
38042794.0,19617883.0,18424911.0,10.9,9.9,10.0,30.3034299508357,13.0544216014388,12.6806648748269,16.1082471442553,9.64,475696613935.595,1.53403438142061,-15777202931.7149,13959473352.5686,3797.09229558691,9.49,92.451207569259,72.1,80.6,98.6196365356445,76.5571212768555,97.2561798095703,None,2010,Poland
38151603.0,19671857.0,18479746.0,10.9,10.1,10.0,31.1105086732333,13.2845463330758,13.1591086412723,16.7373578931126,8.17,439731589139.212,3.75266920452061,-13618610947.8351,11252372488.1752,3590.8320811579,8.84,93.1540577854339,71.5,80.1,98.0396499633789,72.6793594360352,96.741569519043,None,2009,Poland
38125759.0,19654617.0,18471142.0,10.9,10.0,10.0,31.8898758799157,13.9713704639798,13.8207869840092,17.8040065881474,7.12,533599779515.715,6.26419106162301,-11149979952.2007,13834226698.6878,3725.74877788007,8.01,94.1138888361082,71.3,80.0,98.238639831543,70.2946319580078,None,None,2008,Poland
38120560.0,19644001.0,18476559.0,10.2,9.9,10.0,30.724432694276,14.7442919419903,14.1624394498651,17.7886648497953,9.6,429020755432.721,7.3408256940001,-14692461930.3094,13065987463.6464,3661.64610383478,7.28,95.2120656020728,71.0,79.7,99.1174926757812,66.9424667358398,98.6768035888672,None,2007,Poland
38141267.0,19644068.0,18497199.0,9.8,9.7,10.0,29.9799194968617,15.7899044059111,15.006856705176,17.4160460952357,13.84,344626667414.292,5.09112529802881,-8916400647.34055,9277323294.5277,3584.96218806785,7.18,95.8203386425739,70.9,79.6,99.6375198364258,65.0900726318359,99.1771392822266,None,2006,Poland
38165445.0,19647126.0,18518319.0,9.5,9.6,10.0,29.2491584240996,17.378221027502,16.6339044509414,17.0789553974208,17.75,306145944824.93,5.86283491993096,-6048246892.34961,8936223741.55574,3437.32399818737,7.22,95.9939398872071,70.8,79.4,99.9291229248047,63.7791404724121,99.0161437988281,None,2005,Poland
38182222.0,19648406.0,18533816.0,9.3,9.5,9.0,29.0421823853696,17.599028474598,16.5602283282069,17.6610043389595,19.07,255107252158.631,3.64269595545461,-8033864440.533,8399673888.25916,3416.11863238342,7.31,95.9787564750952,70.7,79.2,100.051498413086,61.7436981201172,99.1626205444336,None,2004,Poland
38204570.0,19653302.0,18551268.0,9.2,9.6,9.0,28.5499876908972,18.1922596966018,16.9494668043139,17.4036309072769,19.37,217828661056.935,2.24097840670726,-2088928601.27408,5684899365.53036,3324.47139177329,7.29,96.2477586646671,70.5,78.9,100.183227539062,60.6214714050293,98.8339385986328,None,2003,Poland
38230364.0,19660224.0,18570141.0,9.3,9.4,9.0,28.5350077839792,19.6323065320523,18.9952205245429,17.2580062289178,19.89,199070448694.9,2.13484505984833,-657102528.337393,5426181601.96253,3208.39215655912,7.49,95.870030437714,70.4,78.8,100.300102233887,59.5361404418945,98.6820526123047,None,2002,Poland
38248076.0,19662876.0,18585200.0,9.6,9.5,9.0,30.729914930466,19.1959469322396,19.4304932475529,18.5005123093024,18.37,190905493539.168,1.61758140963599,-600894013.043797,6210947995.79863,3260.03326284961,7.29,95.9808999446962,70.2,78.4,100.530227661133,56.3456916809082,98.8245468139648,None,2001,Poland
38258629.0,19684019.0,18574609.0,9.9,9.6,9.0,31.0604644468938,18.6674948397168,18.3698516531947,18.8361870577495,16.31,172220451786.957,4.31878140905253,-719499778.535805,5384858751.86231,3256.18045539478,6.93,96.2198417670529,69.7,78.0,100.339080810547,50.4036293029785,98.4054336547852,None,2000,Poland
38660271.0,19903175.0,18757096.0,9.9,9.9,None,31.7102814389693,19.1767982828122,18.9515863422129,19.582004074653,12.29,170030662134.734,4.28899380365755,-1002493504.08408,5530729186.09728,3171.75738369759,6.41,96.3184286367341,68.8,77.5,101.069580078125,44.8125495910645,98.5726776123047,None,1999,Poland
38663481.0,19893561.0,18769921.0,10.2,9.7,None,32.1836731304571,19.8382767127813,19.60016995853,20.1670787092279,9.94,174685791563.561,5.13002500135839,-1170225010.07078,6771882373.252,3206.59177066855,6.54,96.108652339754,68.9,77.3,101.948547363281,38.7694892883301,96.5334930419922,None,1998,Poland
38649660.0,19877592.0,18772067.0,10.7,9.8,None,32.4248399590446,20.5926605450791,20.333739091426,20.7884065311238,10.96,159358178533.659,5.85291727910067,-1119753898.09752,7174414477.27131,3206.23777802961,5.98,95.8972109921562,68.5,77.0,100.949028015137,39.1706199645996,98.3542175292969,None,1997,Poland
38624370.0,19856865.0,18767504.0,11.1,10.0,None,32.0554312786394,22.1114376861293,21.961529464392,20.4836342807426,12.34,160193242090.427,6.01129073111339,-1071547791.25403,8274915618.85687,3159.0418173811,5.87,95.897046303025,68.1,76.6,98.9922332763672,34.5782890319824,96.6984786987305,None,1996,Poland
38594998.0,19833831.0,18761167.0,11.2,10.0,None,32.1519129287992,22.6134111562378,22.4116543550191,20.889070785133,13.34,142293781028.568,None,-1990529418.14437,7936550483.03431,3060.88887477077,6.33,95.4555164607214,67.6,76.4,98.4022903442383,30.6081199645996,95.8238830566406,None,1995,Poland
10409704.0,5498027.0,4911677.0,None,None,12.0,24.0018561405552,5.03906731991303,3.21861760589373,15.5220343617555,6.01,255196660987.427,None,-3504950238.38134,4733360960.12453,None,None,None,None,None,None,None,None,None,2022,Portugal
10361831.0,5473258.0,4888573.0,7.7,12.1,12.0,23.9295978204894,5.18763393524594,3.33827097604461,15.5479610440098,6.58,255534839405.899,4.27334232658185,-2555856865.9457,5494949978.12394,None,None,None,78.0,84.3,104.925727844238,71.8742980957031,104.018020629883,99.7099990844727,2021,Portugal
10297081.0,5437732.0,4859349.0,8.2,12.0,12.0,24.7789281104929,5.3607558070113,3.48533534048776,15.4765360384915,6.8,229031860520.777,-9.17459663686283,-3564369159.07861,4979014448.09184,None,31.21,None,78.0,84.1,105.589859008789,67.7980194091797,102.536422729492,None,2020,Portugal
10286263.0,5430271.0,4855992.0,8.4,10.9,12.0,24.6811857357009,5.48226950930538,3.62340211027893,15.0440835728114,6.46,239986922638.902,2.71913852394971,-6234051286.98038,5012243373.28627,None,28.19,None,78.7,84.8,105.182922363281,65.9340515136719,101.299987792969,None,2019,Portugal
10283822.0,5424120.0,4859701.0,8.5,11.0,12.0,24.8496667026043,6.03288578030862,3.92177060891376,15.367205378323,6.99,242313116577.967,2.2489102202111,-5917707543.76549,4934779029.02902,None,27.47,None,78.3,84.5,104.979461669922,65.0279083251953,99.7984313964844,None,2018,Portugal
10300300.0,5425635.0,4874665.0,8.4,10.7,12.0,24.7459986753686,6.38048977795326,4.17407512075367,15.2786664566916,8.87,221357874718.93,3.44685259054862,-5196044259.8153,4639370136.80471,None,24.42,None,78.4,84.6,104.913833618164,64.1698226928711,None,None,2017,Portugal
10325452.0,5433909.0,4891543.0,8.4,10.7,12.0,24.5030738370758,6.8983272607541,4.77749555872032,15.1444856279611,11.07,206426152308.931,3.32985018889065,-5014517940.56149,4264374128.60196,None,29.0,None,78.1,84.3,105.805290222168,63.2655715942383,None,None,2016,Portugal
10358076.0,5445951.0,4912125.0,8.3,10.5,12.0,24.3493646354492,7.5108935460332,5.38101629896419,15.2328516852423,12.45,199394066525.44,2.9528036865875,-5348597725.475,4186166617.53164,None,27.21,77.024122555839,78.1,84.3,107.011596679688,61.8582000732422,None,None,2015,Portugal
10401062.0,5460676.0,4940387.0,7.9,10.1,12.0,23.8590344294557,8.63368531319138,6.28120157091955,14.9820742173723,13.9,229901964221.884,0.667757734395025,-4703567654.869,4773020347.37214,4662.60079980294,30.46,72.8127262997581,78.0,84.4,108.552978515625,None,None,None,2014,Portugal
10457295.0,5480877.0,4976418.0,7.9,10.2,12.0,23.7061201707334,10.2049585182066,7.87828183999944,14.7384207052414,16.19,226433858005.714,2.27580595170171,-3026988197.78667,4744882319.15139,4685.05478711273,30.17,73.3496291275565,77.6,84.0,110.040496826172,None,None,None,2013,Portugal
10514844.0,5502221.0,5012623.0,8.5,10.2,12.0,25.1567721964057,10.7842355437307,8.8896107658623,14.811090524437,15.53,216224240577.957,-4.6020851405286,-5118437470.16602,4160387259.80156,4736.35177088695,25.52,75.812420137191,77.3,83.6,108.921829223633,None,None,None,2012,Portugal
10557560.0,5516002.0,5041558.0,9.2,9.7,12.0,26.8653390687139,10.1814739899929,8.76325408130989,15.7886658057235,12.68,245117990242.248,-1.04811708539768,-3971724385.27238,4495503227.39301,4848.27933727111,27.22,75.6565408134185,77.3,83.8,109.651611328125,None,None,99.4351196289062,2011,Portugal
10573100.0,5516395.0,5056705.0,9.6,10.0,12.0,27.2586498546343,11.1974884656039,10.9104094525155,15.9470506294195,10.77,238113003233.284,1.10268951773278,-7576099549.33335,4612444032.40001,4959.09430535983,27.83,75.1255846467966,76.1,82.1,109.77262878418,None,None,None,2010,Portugal
10568247.0,5506976.0,5061271.0,9.4,9.9,12.0,27.8058240503705,11.4449394599851,11.6732938716602,16.0261542793031,9.43,244667762835.543,-1.60655221037743,-8172800129.66249,4772553513.7957,4843.84969427758,24.9,78.0876569943485,75.8,81.8,110.981079101562,None,None,None,2009,Portugal
10558177.0,5494333.0,5063844.0,9.9,9.9,9.0,28.9957982783665,11.428741335777,12.044419988995,16.6364864188885,7.55,263416394624.084,-2.20066590484227,-8836495937.48281,5172897012.02344,4850.83741255711,23.19,78.6365945255412,75.5,81.7,112.717491149902,None,None,None,2008,Portugal
10542964.0,5480404.0,5062560.0,9.7,9.8,9.0,30.2487393950389,11.8200339844639,12.3564514180021,18.1336779130862,7.97,240496147317.381,2.68533144240652,-6909038905.82943,4805488052.00315,4890.56018781815,23.15,79.2405175237019,75.2,81.6,113.063117980957,None,None,None,2007,Portugal
10522288.0,5465459.0,5056828.0,10.0,9.7,9.0,30.3151297156096,11.8919531684684,12.5289821813569,18.6824772334274,7.65,208756449275.848,-0.383830917636985,-5929370826.29999,4703569874.05058,4827.46718204254,22.33,80.8164495069197,75.2,81.8,113.981163024902,None,None,None,2006,Portugal
10503330.0,5451866.0,5051464.0,10.4,10.2,9.0,30.388967992277,12.0462196540245,13.0934541881719,18.4817738620477,7.58,197253876704.921,0.0587978463606902,-2619991909.10506,4543729941.36654,4682.99101332625,18.07,84.1221274218628,74.9,81.4,114.44255065918,None,None,None,2005,Portugal
10483861.0,5437846.0,5046015.0,10.4,9.7,9.0,31.0714528725849,12.2758063811971,12.8925425799823,19.4064637085821,6.32,189382122532.169,0.983372310367045,-2379506765.81429,4927990197.92511,4533.53969496543,19.87,82.7560909971743,74.5,81.0,114.672149658203,None,None,None,2004,Portugal
10458821.0,5420513.0,5038307.0,10.8,10.4,9.0,32.6644389299436,12.9631993400843,14.0307721206636,20.6638547118742,6.13,165226175536.793,-0.573601948909413,-1656811757.55255,4380444635.31646,4375.73221685312,22.09,81.7734636585717,74.0,80.6,115.237442016602,None,None,None,2003,Portugal
10419631.0,5394794.0,5024837.0,11.0,10.2,9.0,33.3358164855317,12.6123159974571,13.9054295792713,21.1351671980426,4.5,134795565549.419,1.14652480916433,-2040908363.19726,3670336136.14158,4271.16852794499,18.28,85.2567327492204,73.7,80.6,115.040893554688,None,None,None,2002,Portugal
10362722.0,5362775.0,4999948.0,10.9,10.1,9.0,33.4489759436628,13.1709702256628,14.6782693692544,22.2207468951453,3.83,121604107164.997,1.25257916988437,-2085463502.99646,3600393084.34725,4119.67048812079,20.83,83.3853754008383,73.4,80.4,119.482360839844,None,None,None,2001,Portugal
10289898.0,5327445.0,4962453.0,11.7,10.2,9.0,34.4481908026938,12.663755978511,14.2777463254875,22.6120688247694,3.81,118605192877.388,-0.195786031161859,-1922385916.44079,3688322950.42824,3988.96082351837,20.12,84.0361685337448,72.9,79.9,119.70580291748,None,None,None,2000,Portugal
10217828.0,5292858.0,4924970.0,11.4,10.6,9.0,34.353154812806,12.7822864101461,14.3970006173717,23.4837494442754,4.58,127470385557.184,3.73855941395831,-415653880.448263,4192720849.11159,3795.2292796473,19.02,86.5072368145243,72.5,79.6,120.821678161621,45.7186889648438,None,None,1999,Portugal
10160196.0,5264908.0,4895289.0,11.2,10.5,9.0,35.2089128295979,13.9272155415587,15.5314979095813,24.3517678890358,4.64,123946327916.296,5.33750981594972,-361588379.341051,4389827471.05966,3545.0103521625,22.43,83.497365037044,72.2,79.4,123.397651672363,44.0282592773438,None,None,1998,Portugal
10108977.0,5239826.0,4869151.0,11.2,10.4,None,31.018936057913,13.2850386990092,15.2174355699095,20.2526496879375,6.57,117016535162.95,3.40131454614814,-158404802.744425,4482977701.54374,3352.46583309073,24.55,81.0222083646754,71.9,79.1,None,None,None,None,1997,Portugal
10063945.0,5217870.0,4846075.0,11.0,10.6,None,31.27013383776,12.2037789854406,13.4904289627031,21.9609361947723,7.3,122630089680.27,2.38994307687118,720094879.126592,5629636080.06239,3195.86404734923,25.35,80.5517744115177,71.7,79.0,125.14924621582,38.6572494506836,None,None,1996,Portugal
10026176.0,5199723.0,4826454.0,10.7,10.3,None,32.1812416219277,11.4761072482774,12.623500869632,22.7496631564913,7.06,118122007430.012,0.979044978915439,918841714.209898,5670378134.53629,3076.84604778532,23.74,83.1781122931974,71.8,79.0,126.292922973633,36.1944313049316,None,None,1995,Portugal
33660.0,17281.0,16380.0,None,None,10.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,97.7879028320312,53.3517990112305,105.825241088867,None,2022,San Marino
33745.0,17326.0,16419.0,6.2,9.1,10.0,None,None,None,None,None,1855382833.1165,None,-189055470.136014,308464.68361916,None,None,None,None,None,97.375,56.7039108276367,99.1428604125977,None,2021,San Marino
34007.0,17444.0,16563.0,6.4,9.9,10.0,None,None,None,None,None,1541247883.99351,None,-149705540.302027,217330.083435638,None,None,None,None,None,96.2762832641602,53.75,90.243896484375,None,2020,San Marino
34178.0,17527.0,16650.0,6.7,7.2,10.0,None,None,None,None,None,1616188702.33964,None,-136570692.936304,246912.840031344,None,None,None,None,None,97.3498229980469,49.6796684265137,102.890167236328,None,2019,San Marino
34156.0,17530.0,16626.0,6.8,7.1,10.0,None,None,None,None,None,1655354303.86998,None,-147910773.298177,271588.985961122,None,None,None,None,None,97.1951904296875,43.5217895507812,87.8628005981445,None,2018,San Marino
34056.0,17492.0,16564.0,6.7,8.2,10.0,None,None,None,None,None,1528621195.4832,None,-112620740.685215,313044.196043884,None,None,None,None,None,None,None,None,None,2017,San Marino
33834.0,17381.0,16453.0,7.9,7.6,10.0,None,None,None,None,None,1468342430.7393,None,None,200045.107904644,None,None,None,None,None,None,None,None,None,2016,San Marino
33570.0,17242.0,16328.0,8.2,7.1,10.0,None,None,None,None,None,1419400403.82788,None,None,284648.113869947,None,None,None,None,None,94.1520462036133,61.6194877624512,None,None,2015,San Marino
33389.0,17148.0,16241.0,9.1,7.7,10.0,None,None,None,None,None,1673910988.24105,None,None,None,None,None,None,None,None,91.5244293212891,62.0805358886719,None,None,2014,San Marino
33285.0,17098.0,16186.0,9.7,7.5,10.0,None,None,None,None,None,1678741201.5731,None,None,None,None,None,None,None,None,92.2522506713867,60.162052154541,None,None,2013,San Marino
33132.0,17037.0,16096.0,8.7,7.1,10.0,None,None,None,None,None,1604701051.1653,None,None,None,None,None,None,None,None,95.451789855957,59.6035499572754,105.487800598145,None,2012,San Marino
32495.0,16665.0,15831.0,10.0,6.8,10.0,None,None,None,None,None,1813717694.56092,None,None,None,None,None,None,None,None,92.6496734619141,63.8984184265137,83.1955871582031,None,2011,San Marino
31608.0,16137.0,15470.0,10.3,6.5,10.0,None,None,None,None,None,1881191949.98998,None,None,None,None,None,None,None,None,92.8739700317383,64.7099380493164,101.238388061523,None,2010,San Marino
31059.0,15838.0,15222.0,10.7,6.3,10.0,None,None,None,None,None,2056126701.86163,None,None,None,None,None,None,None,None,91.9108963012695,None,87.6790771484375,None,2009,San Marino
30700.0,15648.0,15052.0,11.0,6.0,10.0,None,None,None,None,None,2393437820.41892,None,None,None,None,None,None,None,None,93.2424392700195,66.6427536010742,92.8143692016602,None,2008,San Marino
30372.0,15473.0,14899.0,9.4,7.2,10.0,None,None,None,None,None,2185874623.59704,None,None,None,None,None,None,None,None,None,None,None,None,2007,San Marino
29959.0,15264.0,14694.0,10.0,7.5,10.0,None,None,None,None,None,1908167105.75837,None,None,None,None,None,None,None,None,None,None,None,None,2006,San Marino
29508.0,15049.0,14460.0,9.5,7.3,10.0,None,None,None,None,None,1785847531.40157,None,None,None,None,None,None,None,None,None,None,None,None,2005,San Marino
29093.0,14847.0,14246.0,10.4,6.3,10.0,None,None,None,None,None,1723750000.0,None,None,None,None,None,None,None,None,95.065788269043,None,93.793098449707,None,2004,San Marino
28601.0,14603.0,13998.0,None,None,10.0,None,None,None,None,None,1464326160.8154,None,None,None,None,None,None,None,None,None,None,None,None,2003,San Marino
27969.0,14283.0,13687.0,None,None,10.0,None,None,None,None,None,1168269230.76923,None,None,None,None,None,None,None,None,None,None,None,None,2002,San Marino
27335.0,13957.0,13378.0,None,None,10.0,None,None,None,None,None,1077413479.05282,None,None,None,None,None,None,None,None,None,None,None,None,2001,San Marino
26823.0,13702.0,13120.0,None,None,10.0,None,None,None,None,None,1005159388.24397,None,None,None,None,None,None,None,None,92.3133773803711,59.3199005126953,80.2816925048828,None,2000,San Marino
26404.0,13508.0,12896.0,None,None,10.0,None,None,None,None,None,1109098657.57511,None,None,None,None,None,None,None,None,None,None,None,None,1999,San Marino
25997.0,13329.0,12668.0,None,None,10.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1998,San Marino
25596.0,13144.0,12452.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,96.614372253418,None,None,None,1997,San Marino
25235.0,12963.0,12272.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,96.6751937866211,None,None,None,1996,San Marino
24886.0,12779.0,12107.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1995,San Marino
5431752.0,2777654.0,2654098.0,None,None,11.0,35.8780058180944,2.54211014304789,1.24522923344188,20.0573539441311,6.14,115461711688.965,None,-1894756732.88328,2562550685.90079,None,None,None,None,None,None,None,None,None,2022,Slovak Republic
5447247.0,2787545.0,2659702.0,10.4,13.5,11.0,36.4815996678847,3.21457837316186,1.79240878686845,21.554021392893,6.89,118576482542.583,2.64661750489583,-3337255541.12398,2108841348.49221,None,None,None,71.3,78.3,100.064170837402,50.7342491149902,92.1480178833008,None,2021,Slovak Republic
5458827.0,2793108.0,2665719.0,10.4,10.8,10.0,36.5549255454596,2.58258008904494,1.16689359179187,21.1008885495943,6.72,106731482855.496,-3.44228393993446,-924916143.143971,1845636999.97977,None,17.64,None,73.5,80.4,99.9172286987305,48.3790016174316,96.8190612792969,None,2020,Slovak Republic
5454147.0,2790976.0,2663171.0,10.5,9.8,10.0,36.0961387235992,2.78636045597241,1.33987281110099,20.2273728753984,5.76,105711680180.565,1.15291992480633,-2537977453.29411,1824103111.56078,None,17.64,None,74.3,81.2,97.9945983886719,48.1902389526367,91.5193023681641,None,2019,Slovak Republic
5446771.0,2788054.0,2658718.0,10.6,10.0,10.0,36.5037674231636,2.2992499431303,1.19025743260813,20.5497963075323,6.54,106137924015.593,3.97119869001814,-1671319889.00078,2276713780.31608,None,12.43,None,73.9,80.8,97.0244369506836,47.8138313293457,92.1258010864258,None,2018,Slovak Republic
5439232.0,2785261.0,2653970.0,10.7,9.9,10.0,37.1569534259912,2.70731157058524,1.36528511880241,21.2618086733091,8.14,95649966260.9802,3.38091868763064,-1723783896.22,1999441918.8153,None,12.43,None,73.8,80.7,98.2659530639648,49.1256103515625,94.3130111694336,None,2017,Slovak Republic
5430798.0,2782101.0,2648698.0,10.6,9.6,10.0,36.4681135211985,2.88635648126796,1.41005006270181,21.1124207026372,9.68,89952699524.894,0.975533953765833,-2369280730.0074,2017081869.95137,None,13.09,None,73.8,80.7,97.6210403442383,50.3014488220215,93.7168502807617,None,2016,Slovak Republic
5423801.0,2779841.0,2643961.0,10.3,9.9,10.0,36.1107687437215,3.17586860896839,1.31538816318029,20.7168521438986,11.49,88900883130.8374,3.67771311780407,-2167619830.00156,1952156864.69375,None,13.41,64.0914950988802,73.1,80.2,98.3121109008789,52.7206687927246,93.8534393310547,None,2015,Slovak Republic
5418649.0,2778259.0,2640390.0,10.2,9.5,10.0,36.1455009045844,3.16854150464257,1.31597827200984,20.7015010202465,11.54,101437045019.901,2.3724589421066,-1142886640.23176,2788252132.1145,5137.07383519398,12.24,63.9460954273638,73.3,80.5,98.5119476318359,53.8843002319336,93.0049591064453,None,2014,Slovak Republic
5413393.0,2776247.0,2637146.0,10.1,9.6,10.0,35.8191237520156,3.31552132294919,1.67355246164353,19.185431544701,14.23,98935222174.8603,0.861859615525077,-727070251.860394,2198643632.96393,5202.46728807607,10.68,66.424399738131,72.9,80.1,98.6928482055664,55.253978729248,94.7903213500977,None,2013,Slovak Republic
5407579.0,2774136.0,2633443.0,10.3,9.7,10.0,37.5408155826111,3.23848651059468,1.65770932232609,20.8877218476738,13.97,94623731085.6106,2.61124213455336,-1577633123.43281,1799615055.79336,5137.78901796904,10.47,66.8328684868671,72.5,79.9,99.1328735351562,57.0384407043457,95.3589324951172,None,2012,Slovak Republic
5398384.0,2770582.0,2627802.0,11.3,9.6,10.0,37.4947047890254,3.082103673659,1.42685630298899,21.3217000168726,13.63,99922685424.8835,0.0800165363569221,-3445540244.47471,1879983116.32296,5347.52622266219,10.36,68.5113631680676,72.3,79.8,100.502960205078,57.1524887084961,98.5253601074219,None,2011,Slovak Republic
5391428.0,2768035.0,2623393.0,11.2,9.9,10.0,37.0610886052446,3.23498814356824,1.75398597746573,21.1265574639401,14.39,91162836320.3502,5.32561259472813,-1896474811.73334,1429781447.85,5201.40489681027,10.28,70.2377733867821,71.6,78.8,101.638298034668,58.0442390441895,96.4896621704102,None,2010,Slovak Republic
5386406.0,2766484.0,2619923.0,11.4,9.8,10.0,37.9266011164012,3.58696039336944,2.03489074065309,22.1558424749031,12.02,89399303222.155,-5.83470753012911,-473364047.900781,1864094626.84023,4954.13825099705,10.0,70.0284387242571,71.3,78.7,102.228988647461,56.7700996398926,97.0059585571289,None,2009,Slovak Republic
5379233.0,2763650.0,2615583.0,10.7,9.9,10.0,40.1243020740834,3.95516680809327,2.17802702538365,24.3925369155141,9.51,100879902984.983,5.57672646364978,-1721963444.32344,2555490574.15,5294.43509883286,7.63,70.3379735039533,70.9,78.7,102.774559020996,54.1637115478516,97.6689987182617,None,2008,Slovak Republic
